29,575,05561,617429,0000,VILLAGE,Kollur,Rural,184,778,369,409,68,28,40,63,30,33,59,29,30,649,326,323,129,43,86,415,233,182,349,194,155,77,63,14,17,11,6,104,3,101,151,117,34,66,39,27,1,1,0,1,1,0,4,0,4,60,37,23,61,36,25,1,1,0,1,1,0,4,0,4,55,34,21,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,363,136,227
29,575,05561,617430,0000,VILLAGE,Kavathar,Rural,357,1529,724,805,144,68,76,258,124,134,136,59,77,1187,603,584,342,121,221,872,455,417,751,391,360,74,53,21,99,59,40,173,10,163,405,269,136,121,64,57,6,4,2,42,23,19,24,8,16,49,29,20,62,34,28,3,2,1,11,5,6,10,5,5,38,22,16,59,30,29,3,2,1,31,18,13,14,3,11,11,7,4,657,269,388
29,575,05561,617431,0000,VILLAGE,Shimanthur,Rural,368,1607,773,834,143,77,66,187,100,87,13,6,7,1309,657,652,298,116,182,1051,563,488,377,219,158,86,44,42,11,7,4,60,9,51,220,159,61,674,344,330,20,14,6,43,31,12,62,3,59,549,296,253,509,274,235,16,12,4,42,30,12,60,3,57,391,229,162,165,70,95,4,2,2,1,1,0,2,0,2,158,67,91,556,210,346
29,575,05561,617432,0000,VILLAGE,Kilpady,Rural,765,3389,1600,1789,310,162,148,327,156,171,97,43,54,2797,1375,1422,592,225,367,1444,917,527,1293,829,464,47,35,12,12,8,4,225,36,189,1009,750,259,151,88,63,28,22,6,9,3,6,1,1,0,113,62,51,141,83,58,26,20,6,4,2,2,1,1,0,110,60,50,10,5,5,2,2,0,5,1,4,0,0,0,3,2,1,1945,683,1262
29,575,05561,617433,0000,VILLAGE,Bellairu,Rural,482,2141,1068,1073,191,105,86,115,57,58,100,57,43,1742,892,850,399,176,223,1009,641,368,956,603,353,10,8,2,2,1,1,141,7,134,803,587,216,53,38,15,21,16,5,2,2,0,4,1,3,26,19,7,49,36,13,19,14,5,2,2,0,4,1,3,24,19,5,4,2,2,2,2,0,0,0,0,0,0,0,2,0,2,1132,427,705
29,575,05561,617434,0000,VILLAGE,Padupanamboor,Rural,295,1326,655,671,111,48,63,45,26,19,0,0,0,1137,586,551,189,69,120,617,383,234,493,328,165,27,22,5,9,6,3,126,37,89,331,263,68,124,55,69,24,7,17,5,3,2,23,5,18,72,40,32,82,44,38,13,6,7,4,2,2,8,3,5,57,33,24,42,11,31,11,1,10,1,1,0,15,2,13,15,7,8,709,272,437
29,575,05561,617435,0000,VILLAGE,Sasihithlu,Rural,478,2228,1066,1162,196,96,100,12,8,4,0,0,0,1890,936,954,338,130,208,972,623,349,851,540,311,15,10,5,10,7,3,78,5,73,748,518,230,121,83,38,5,4,1,3,1,2,4,0,4,109,78,31,120,83,37,5,4,1,3,1,2,4,0,4,108,78,30,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1256,443,813
29,575,05561,617436,0000,VILLAGE,Pavanje,Rural,371,1737,881,856,132,67,65,16,11,5,8,3,5,1520,795,725,217,86,131,770,524,246,670,450,220,35,29,6,10,6,4,134,12,122,491,403,88,100,74,26,9,7,2,9,8,1,14,0,14,68,59,9,100,74,26,9,7,2,9,8,1,14,0,14,68,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,357,610
29,575,05561,617437,0000,VILLAGE,Haleangady,Rural,930,4563,2247,2316,507,277,230,178,93,85,27,15,12,3685,1882,1803,878,365,513,1869,1275,594,1643,1122,521,36,27,9,11,6,5,156,32,124,1440,1057,383,226,153,73,3,2,1,4,2,2,22,5,17,197,144,53,215,147,68,2,2,0,4,2,2,21,5,16,188,138,50,11,6,5,1,0,1,0,0,0,1,0,1,9,6,3,2694,972,1722
29,575,05561,617438,0000,VILLAGE,Thokur-(10),Rural,634,2898,1393,1505,263,141,122,461,227,234,3,2,1,2387,1197,1190,511,196,315,1395,852,543,1262,771,491,33,18,15,12,6,6,349,34,315,868,713,155,133,81,52,11,8,3,7,3,4,25,5,20,90,65,25,119,74,45,11,8,3,7,3,4,23,4,19,78,59,19,14,7,7,0,0,0,0,0,0,2,1,1,12,6,6,1503,541,962
29,575,05561,617439,0000,VILLAGE,Elathur,Rural,217,889,442,447,77,39,38,91,51,40,15,11,4,726,373,353,163,69,94,461,279,182,361,219,142,85,53,32,54,39,15,92,17,75,130,110,20,100,60,40,5,2,3,25,9,16,8,4,4,62,45,17,89,57,32,4,2,2,24,9,15,7,4,3,54,42,12,11,3,8,1,0,1,1,0,1,1,0,1,8,3,5,428,163,265
29,575,05561,617440,0000,VILLAGE,Elinje,Rural,494,1951,899,1052,138,62,76,79,39,40,18,7,11,1573,775,798,378,124,254,958,515,443,702,421,281,123,70,53,33,21,12,141,18,123,405,312,93,256,94,162,80,46,34,47,14,33,76,1,75,53,33,20,231,84,147,73,43,30,37,9,28,74,1,73,47,31,16,25,10,15,7,3,4,10,5,5,2,0,2,6,2,4,993,384,609
29,575,05561,617441,0000,VILLAGE,Aikala,Rural,550,2332,1098,1234,196,97,99,247,128,119,56,32,24,1876,918,958,456,180,276,1021,649,372,972,615,357,116,82,34,8,5,3,140,23,117,708,505,203,49,34,15,3,1,2,2,2,0,6,1,5,38,30,8,36,24,12,3,1,2,1,1,0,6,1,5,26,21,5,13,10,3,0,0,0,1,1,0,0,0,0,12,9,3,1311,449,862
29,575,05561,617442,0000,VILLAGE,Menna Bettu,Rural,1031,4374,2072,2302,383,193,190,524,253,271,121,51,70,3643,1796,1847,731,276,455,2061,1174,887,2012,1145,867,156,77,79,77,34,43,454,78,376,1325,956,369,49,29,20,10,4,6,1,1,0,2,0,2,36,24,12,45,25,20,10,4,6,1,1,0,2,0,2,32,20,12,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,2313,898,1415
29,575,05561,617443,0000,VILLAGE,Kemral,Rural,640,2813,1346,1467,282,144,138,145,77,68,30,15,15,2241,1131,1110,572,215,357,1266,775,491,1119,678,441,50,32,18,26,23,3,206,30,176,837,593,244,147,97,50,13,11,2,18,7,11,21,4,17,95,75,20,138,91,47,13,11,2,16,7,9,20,4,16,89,69,20,9,6,3,0,0,0,2,0,2,1,0,1,6,6,0,1547,571,976
29,575,05561,617444,0000,VILLAGE,Koikude,Rural,434,2029,981,1048,211,117,94,263,135,128,4,2,2,1570,801,769,459,180,279,920,570,350,896,562,334,75,53,22,11,4,7,211,9,202,599,496,103,24,8,16,0,0,0,7,0,7,3,1,2,14,7,7,16,6,10,0,0,0,3,0,3,3,1,2,10,5,5,8,2,6,0,0,0,4,0,4,0,0,0,4,2,2,1109,411,698
29,575,05561,617445,0000,VILLAGE,Panja,Rural,99,418,208,210,30,15,15,50,30,20,20,10,10,314,162,152,104,46,58,227,135,92,185,98,87,48,30,18,23,12,11,36,2,34,78,54,24,42,37,5,0,0,0,2,0,2,0,0,0,40,37,3,42,37,5,0,0,0,2,0,2,0,0,0,40,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,73,118
29,575,05561,617446,0000,VILLAGE,Attur,Rural,314,1478,710,768,135,65,70,145,81,64,9,4,5,1192,599,593,286,111,175,752,412,340,739,408,331,30,21,9,18,9,9,195,21,174,496,357,139,13,4,9,0,0,0,0,0,0,2,0,2,11,4,7,13,4,9,0,0,0,0,0,0,2,0,2,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,298,428
29,575,05561,617447,0000,VILLAGE,Kilenjur,Rural,143,658,305,353,48,24,24,8,3,5,0,0,0,548,270,278,110,35,75,333,180,153,320,175,145,37,32,5,0,0,0,135,28,107,148,115,33,13,5,8,1,1,0,0,0,0,0,0,0,12,4,8,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5,6,3,3,1,1,0,0,0,0,0,0,0,5,2,3,325,125,200
29,575,05561,617448,0000,VILLAGE,Nadugodu,Rural,326,1454,694,760,107,49,58,49,22,27,8,6,2,1156,594,562,298,100,198,730,448,282,721,445,276,86,65,21,26,20,6,207,25,182,402,335,67,9,3,6,0,0,0,2,0,2,0,0,0,7,3,4,6,2,4,0,0,0,2,0,2,0,0,0,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,724,246,478
29,575,05561,617449,0000,VILLAGE,Kondemula,Rural,576,2378,1135,1243,185,95,90,322,165,157,116,58,58,1927,970,957,451,165,286,1197,678,519,1171,665,506,51,26,25,17,5,12,246,17,229,857,617,240,26,13,13,1,1,0,0,0,0,4,0,4,21,12,9,23,12,11,1,1,0,0,0,0,3,0,3,19,11,8,3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,1181,457,724
29,575,05561,617450,0000,VILLAGE,Kadandale,Rural,850,3760,1789,1971,299,156,143,354,171,183,301,160,141,2992,1489,1503,768,300,468,2080,1129,951,1495,845,650,265,207,58,111,68,43,276,30,246,843,540,303,585,284,301,20,8,12,70,28,42,116,17,99,379,231,148,553,267,286,17,6,11,67,27,40,112,14,98,357,220,137,32,17,15,3,2,1,3,1,2,4,3,1,22,11,11,1680,660,1020
29,575,05561,617451,0000,VILLAGE,Paladka,Rural,606,2543,1196,1347,213,113,100,350,176,174,241,117,124,1985,983,1002,558,213,345,1442,804,638,1250,725,525,193,159,34,26,20,6,57,31,26,974,515,459,192,79,113,26,5,21,14,6,8,5,1,4,147,67,80,175,77,98,25,5,20,14,6,8,5,1,4,131,65,66,17,2,15,1,0,1,0,0,0,0,0,0,16,2,14,1101,392,709
29,575,05561,617452,0000,VILLAGE,Kallamundkooru,Rural,954,4065,1925,2140,315,164,151,402,195,207,153,74,79,3424,1673,1751,641,252,389,1682,1117,565,1376,921,455,167,140,27,92,58,34,202,54,148,915,669,246,306,196,110,11,6,5,76,71,5,34,3,31,185,116,69,237,161,76,10,6,4,63,58,5,23,3,20,141,94,47,69,35,34,1,0,1,13,13,0,11,0,11,44,22,22,2383,808,1575
29,575,05561,617453,0000,VILLAGE,Niddodi,Rural,495,2120,1010,1110,142,72,70,159,77,82,23,13,10,1736,874,862,384,136,248,1159,654,505,1013,598,415,75,62,13,74,32,42,217,18,199,647,486,161,146,56,90,4,1,3,23,9,14,36,1,35,83,45,38,119,41,78,4,1,3,13,6,7,35,1,34,67,33,34,27,15,12,0,0,0,10,3,7,1,0,1,16,12,4,961,356,605
29,575,05561,617454,0000,VILLAGE,Badagumijaru,Rural,661,3430,1763,1667,261,143,118,120,62,58,57,27,30,2849,1526,1323,581,237,344,1710,1009,701,1476,888,588,88,71,17,23,10,13,171,21,150,1194,786,408,234,121,113,1,1,0,8,7,1,5,3,2,220,110,110,227,114,113,1,1,0,8,7,1,5,3,2,213,103,110,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,1720,754,966
29,575,05561,617455,0000,VILLAGE,Tenkamijar,Rural,951,5050,2490,2560,495,258,237,175,89,86,143,73,70,3941,2051,1890,1109,439,670,2476,1500,976,2266,1409,857,222,174,48,280,209,71,364,14,350,1400,1012,388,210,91,119,10,7,3,21,8,13,88,11,77,91,65,26,191,83,108,7,5,2,16,6,10,80,10,70,88,62,26,19,8,11,3,2,1,5,2,3,8,1,7,3,3,0,2574,990,1584
29,575,05561,617456,0000,VILLAGE,Thodaru,Rural,559,3031,1556,1475,345,176,169,408,222,186,9,6,3,2348,1286,1062,683,270,413,1522,943,579,1021,773,248,157,113,44,96,68,28,44,13,31,724,579,145,501,170,331,12,11,1,45,27,18,104,6,98,340,126,214,483,164,319,12,11,1,44,27,17,102,6,96,325,120,205,18,6,12,0,0,0,1,0,1,2,0,2,15,6,9,1509,613,896
29,575,05561,617457,0000,VILLAGE,Ervuailu,Rural,601,2931,1441,1490,249,128,121,169,85,84,290,140,150,2233,1186,1047,698,255,443,1673,927,746,1664,921,743,131,115,16,207,167,40,427,40,387,899,599,300,9,6,3,0,0,0,0,0,0,1,0,1,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1258,514,744
29,575,05561,617458,0000,VILLAGE,Puchhamoguru,Rural,467,2108,1025,1083,191,103,88,138,73,65,32,16,16,1664,846,818,444,179,265,1017,604,413,755,501,254,38,26,12,29,24,5,161,38,123,527,413,114,262,103,159,0,0,0,1,1,0,144,4,140,117,98,19,194,76,118,0,0,0,1,1,0,106,4,102,87,71,16,68,27,41,0,0,0,0,0,0,38,0,38,30,27,3,1091,421,670
29,575,05561,617459,0000,VILLAGE,Hosabettu,Rural,498,2260,1095,1165,182,96,86,157,86,71,107,49,58,1876,942,934,384,153,231,1037,663,374,909,627,282,95,66,29,45,40,5,123,25,98,646,496,150,128,36,92,4,2,2,0,0,0,81,7,74,43,27,16,124,32,92,4,2,2,0,0,0,81,7,74,39,23,16,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,1223,432,791
29,575,05561,617460,0000,VILLAGE,Puthige,Rural,1713,8279,4205,4074,733,392,341,697,352,345,805,410,395,6794,3609,3185,1485,596,889,3999,2439,1560,3607,2313,1294,195,154,41,231,156,75,526,24,502,2655,1979,676,392,126,266,17,9,8,55,25,30,173,4,169,147,88,59,372,115,257,16,9,7,47,21,26,172,3,169,137,82,55,20,11,9,1,0,1,8,4,4,1,1,0,10,6,4,4280,1766,2514
29,575,05561,617461,0000,VILLAGE,Beluvai,Rural,2095,10220,5042,5178,898,464,434,1495,752,743,888,441,447,8305,4238,4067,1915,804,1111,5042,3102,1940,4583,2804,1779,258,197,61,189,111,78,362,47,315,3774,2449,1325,459,298,161,20,18,2,39,21,18,82,21,61,318,238,80,262,168,94,16,14,2,32,15,17,36,5,31,178,134,44,197,130,67,4,4,0,7,6,1,46,16,30,140,104,36,5178,1940,3238
29,575,05561,617462,0000,VILLAGE,Padumarnadu,Rural,945,4553,2204,2349,403,196,207,626,303,323,30,14,16,3754,1880,1874,799,324,475,2289,1374,915,2264,1363,901,221,136,85,183,99,84,48,17,31,1812,1111,701,25,11,14,3,0,3,1,0,1,4,1,3,17,10,7,23,10,13,2,0,2,1,0,1,4,1,3,16,9,7,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2264,830,1434
29,575,05561,617463,0000,VILLAGE,Moodumarnadu,Rural,544,2611,1224,1387,256,118,138,365,182,183,27,11,16,1958,990,968,653,234,419,1589,841,748,1569,833,736,141,107,34,145,107,38,616,72,544,667,547,120,20,8,12,4,0,4,3,0,3,4,0,4,9,8,1,18,7,11,4,0,4,2,0,2,4,0,4,8,7,1,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1022,383,639
29,575,05561,617464,0000,VILLAGE,Kellaputhige,Rural,275,1364,679,685,130,73,57,133,65,68,57,29,28,1055,555,500,309,124,185,769,439,330,681,387,294,49,41,8,26,16,10,221,14,207,385,316,69,88,52,36,7,4,3,6,3,3,26,4,22,49,41,8,87,51,36,7,4,3,6,3,3,25,3,22,49,41,8,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,595,240,355
29,575,05561,617465,0000,VILLAGE,Daregudde,Rural,361,1804,910,894,183,94,89,199,96,103,29,11,18,1375,740,635,429,170,259,903,580,323,720,473,247,86,84,2,32,30,2,164,3,161,438,356,82,183,107,76,7,7,0,14,12,2,4,0,4,158,88,70,181,105,76,7,7,0,14,12,2,4,0,4,156,86,70,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,901,330,571
29,575,05561,617466,0000,VILLAGE,Panapila,Rural,297,1625,804,821,159,80,79,250,119,131,26,15,11,1220,638,582,405,166,239,918,521,397,732,443,289,64,52,12,8,7,1,174,4,170,486,380,106,186,78,108,13,12,1,21,6,15,81,3,78,71,57,14,160,70,90,12,11,1,11,5,6,73,2,71,64,52,12,26,8,18,1,1,0,10,1,9,8,1,7,7,5,2,707,283,424
29,575,05561,617467,0000,VILLAGE,Nellikaru,Rural,657,3030,1529,1501,314,161,153,440,232,208,17,11,6,2270,1218,1052,760,311,449,1617,979,638,1446,902,544,125,113,12,285,224,61,220,24,196,816,541,275,171,77,94,6,1,5,35,17,18,15,2,13,115,57,58,151,70,81,5,1,4,29,16,13,15,2,13,102,51,51,20,7,13,1,0,1,6,1,5,0,0,0,13,6,7,1413,550,863
29,575,05561,617468,0000,VILLAGE,Valpadi,Rural,722,3520,1690,1830,308,147,161,398,201,197,52,30,22,2657,1325,1332,863,365,498,1959,1093,866,1871,1034,837,138,116,22,240,212,28,357,16,341,1136,690,446,88,59,29,15,14,1,11,7,4,3,0,3,59,38,21,77,48,29,6,5,1,11,7,4,3,0,3,57,36,21,11,11,0,9,9,0,0,0,0,0,0,0,2,2,0,1561,597,964
29,575,05561,617469,0000,VILLAGE,Padukonaje,Rural,287,1313,620,693,105,54,51,159,69,90,40,18,22,1014,505,509,299,115,184,717,419,298,714,417,297,95,68,27,57,41,16,189,7,182,373,301,72,3,2,1,0,0,0,1,1,0,0,0,0,2,1,1,3,2,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,201,395
29,575,05561,617470,0000,VILLAGE,Moodukonaje,Rural,403,1929,940,989,176,87,89,349,168,181,89,43,46,1493,789,704,436,151,285,1061,616,445,1058,615,443,104,93,11,158,124,34,306,9,297,490,389,101,3,1,2,0,0,0,0,0,0,2,0,2,1,1,0,3,1,2,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,324,544
29,575,05561,617471,0000,VILLAGE,Shirthadi,Rural,551,2655,1316,1339,275,150,125,369,172,197,39,25,14,2077,1056,1021,578,260,318,1263,787,476,808,473,335,139,117,22,20,18,2,198,11,187,451,327,124,455,314,141,11,10,1,57,50,7,93,7,86,294,247,47,391,259,132,11,10,1,44,38,6,89,6,83,247,205,42,64,55,9,0,0,0,13,12,1,4,1,3,47,42,5,1392,529,863
29,575,05561,617472,0000,VILLAGE,Mantrady,Rural,378,1744,875,869,159,91,68,195,96,99,16,9,7,1328,708,620,416,167,249,907,568,339,839,509,330,178,170,8,175,156,19,244,15,229,242,168,74,68,59,9,2,2,0,3,3,0,5,2,3,58,52,6,65,58,7,2,2,0,3,3,0,5,2,3,55,51,4,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,837,307,530
29,575,05561,617473,0000,VILLAGE,Madya,Rural,387,1624,802,822,141,78,63,219,101,118,120,58,62,1320,672,648,304,130,174,812,492,320,619,382,237,42,39,3,3,2,1,177,12,165,397,329,68,193,110,83,1,1,0,4,1,3,41,6,35,147,102,45,181,102,79,1,1,0,4,1,3,41,6,35,135,94,41,12,8,4,0,0,0,0,0,0,0,0,0,12,8,4,812,310,502
29,575,05561,617474,0000,VILLAGE,Surinje,Rural,613,3098,1564,1534,324,189,135,41,19,22,46,23,23,2524,1295,1229,574,269,305,1310,913,397,1105,765,340,56,46,10,6,4,2,230,15,215,813,700,113,205,148,57,2,2,0,7,2,5,9,0,9,187,144,43,170,124,46,1,1,0,3,2,1,7,0,7,159,121,38,35,24,11,1,1,0,4,0,4,2,0,2,28,23,5,1788,651,1137
29,575,05561,617475,0000,VILLAGE,Delanthabettu,Rural,314,1464,702,762,110,50,60,100,49,51,10,4,6,1177,603,574,287,99,188,853,468,385,825,447,378,100,56,44,49,26,23,269,26,243,407,339,68,28,21,7,0,0,0,3,1,2,2,1,1,23,19,4,16,10,6,0,0,0,3,1,2,1,0,1,12,9,3,12,11,1,0,0,0,0,0,0,1,1,0,11,10,1,611,234,377
29,575,05561,617476,0000,VILLAGE,Badagayekkaru,Rural,600,2467,1208,1259,182,92,90,156,79,77,57,24,33,1977,1024,953,490,184,306,1297,756,541,1032,653,379,74,57,17,21,14,7,317,93,224,620,489,131,265,103,162,16,2,14,13,6,7,119,6,113,117,89,28,251,100,151,11,2,9,9,5,4,117,5,112,114,88,26,14,3,11,5,0,5,4,1,3,2,1,1,3,1,2,1170,452,718
29,575,05561,617477,0000,VILLAGE,Tenkayekkar,Rural,738,3445,1660,1785,319,182,137,126,66,60,54,25,29,2695,1341,1354,750,319,431,1507,911,596,1047,639,408,70,58,12,28,18,10,250,19,231,699,544,155,460,272,188,6,5,1,78,53,25,131,10,121,245,204,41,455,268,187,5,4,1,76,52,24,131,10,121,243,202,41,5,4,1,1,1,0,2,1,1,0,0,0,2,2,0,1938,749,1189
29,575,05561,617478,0000,VILLAGE,Permude,Rural,492,2242,1117,1125,200,93,107,0,0,0,28,8,20,1812,946,866,430,171,259,952,652,300,921,632,289,122,88,34,22,17,5,124,11,113,653,516,137,31,20,11,2,1,1,8,4,4,5,1,4,16,14,2,25,15,10,1,0,1,7,4,3,5,1,4,12,10,2,6,5,1,1,1,0,1,0,1,0,0,0,4,4,0,1290,465,825
29,575,05561,617479,0000,VILLAGE,Kalavar,Rural,233,1115,560,555,87,49,38,17,8,9,1,1,0,915,480,435,200,80,120,482,333,149,479,331,148,1,0,1,1,1,0,57,7,50,420,323,97,3,2,1,0,0,0,0,0,0,1,0,1,2,2,0,3,2,1,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,227,406
29,575,05561,617480,0000,VILLAGE,Malavoor,Rural,778,3468,1721,1747,346,169,177,679,340,339,164,81,83,2639,1377,1262,829,344,485,1761,1095,666,1441,938,503,57,42,15,60,42,18,227,21,206,1097,833,264,320,157,163,8,4,4,18,3,15,96,12,84,198,138,60,292,138,154,8,4,4,15,2,13,93,11,82,176,121,55,28,19,9,0,0,0,3,1,2,3,1,2,22,17,5,1707,626,1081
29,575,05561,617481,0000,VILLAGE,Paduperar,Rural,849,3905,1881,2024,369,188,181,126,62,64,59,30,29,3076,1550,1526,829,331,498,1735,1057,678,1449,995,454,100,89,11,58,39,19,173,13,160,1118,854,264,286,62,224,5,3,2,10,3,7,160,4,156,111,52,59,270,52,218,5,3,2,9,3,6,159,4,155,97,42,55,16,10,6,0,0,0,1,0,1,1,0,1,14,10,4,2170,824,1346
29,575,05561,617482,0000,VILLAGE,Kompadavu,Rural,542,2582,1256,1326,249,122,127,3,2,1,109,56,53,1983,1040,943,599,216,383,1461,810,651,1250,689,561,31,30,1,9,8,1,206,6,200,1004,645,359,211,121,90,3,3,0,0,0,0,20,1,19,188,117,71,164,96,68,3,3,0,0,0,0,18,0,18,143,93,50,47,25,22,0,0,0,0,0,0,2,1,1,45,24,21,1121,446,675
29,575,05561,617483,0000,VILLAGE,Muchur,Rural,493,2294,1099,1195,183,97,86,171,80,91,171,92,79,1800,908,892,494,191,303,1285,698,587,1282,696,586,61,39,22,7,4,3,332,24,308,882,629,253,3,2,1,0,0,0,0,0,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1009,401,608
